,Activation,Channels,Loss,Mae,Mse
137,relu,"[0, 1, 2, 7, 10, 15, 18, 19, 23]",131.71092224121094,2.6270272731781006,131.71092224121094
138,relu,"[0, 2, 4, 8, 9, 12, 18, 19, 22]",53.83793640136719,3.189720392227173,53.83794403076172
139,relu,"[1, 3, 4, 5, 6, 7, 16, 17, 19]",104.54987335205078,2.942685604095459,104.54987335205078
140,relu,"[3, 9, 10, 14, 16, 17, 18, 20, 22]",97.78195190429688,1.6994614601135254,97.78195190429688
141,relu,"[0, 1, 2, 9, 13, 15, 18, 20, 22]",55.236854553222656,2.1163322925567627,55.236854553222656
142,relu,"[1, 2, 8, 10, 16, 17, 18, 19, 20]",108.41266632080078,2.3888537883758545,108.41267395019531
143,relu,"[1, 6, 7, 11, 13, 17, 18, 22, 23]",99.3009033203125,1.86369788646698,99.3009033203125
144,relu,"[2, 3, 5, 7, 12, 13, 20, 21, 22]",119.20130157470703,1.9802113771438599,119.20130157470703
145,relu,"[0, 3, 4, 5, 6, 7, 13, 15, 23]",91.843505859375,2.423133611679077,91.843505859375
146,relu,"[0, 4, 5, 9, 11, 16, 17, 20, 23]",141.5326690673828,4.583225250244141,141.5326690673828
147,relu,"[1, 2, 3, 4, 9, 13, 17, 18, 22]",52.70237731933594,2.919128894805908,52.70237731933594
148,relu,"[1, 5, 7, 9, 14, 15, 17, 20, 22]",118.6773681640625,3.053722381591797,118.67738342285156
149,relu,"[0, 1, 3, 7, 8, 17, 20, 21, 22]",103.11121368408203,3.1773433685302734,103.11121368408203
150,relu,"[4, 6, 7, 8, 9, 13, 14, 15, 16, 21, 22, 23]",91.42953491210938,2.923111915588379,91.42953491210938
151,relu,"[0, 4, 7, 8, 9, 10, 11, 12, 14, 16, 17, 19]",101.33445739746094,2.858186960220337,101.33446502685547
152,relu,"[0, 1, 4, 6, 9, 12, 14, 17, 18, 20, 22, 23]",105.92572784423828,1.4967925548553467,105.92572784423828
153,relu,"[0, 2, 3, 4, 5, 10, 11, 14, 15, 16, 19, 22]",136.27395629882812,4.55637788772583,136.27395629882812
154,relu,"[0, 1, 2, 7, 9, 10, 11, 12, 13, 15, 18, 21]",103.59941101074219,1.918954849243164,103.59941101074219
155,relu,"[0, 1, 7, 9, 11, 12, 13, 15, 16, 18, 20, 23]",87.73489379882812,2.1765308380126953,87.73489379882812
156,relu,"[1, 3, 7, 9, 10, 11, 12, 16, 17, 19, 20, 21]",111.82925415039062,2.644472122192383,111.82925415039062
157,relu,"[1, 2, 4, 6, 7, 10, 11, 13, 18, 19, 21, 23]",88.95684814453125,2.329174041748047,88.95684814453125
158,relu,"[0, 2, 3, 4, 5, 7, 12, 13, 14, 15, 22, 23]",96.18441009521484,2.770598888397217,96.18441009521484
159,relu,"[1, 3, 6, 10, 12, 13, 14, 16, 18, 21, 22, 23]",111.01612091064453,2.783022165298462,111.0161361694336
160,relu,"[0, 1, 3, 4, 5, 7, 9, 10, 12, 15, 20, 21]",99.65682983398438,2.1852827072143555,99.65682983398438
161,relu,"[0, 2, 4, 5, 6, 8, 11, 13, 14, 15, 18, 22]",77.2020034790039,2.35406756401062,77.2020034790039
162,relu,"[1, 2, 5, 7, 9, 11, 12, 14, 18, 21, 22, 23]",83.1529312133789,2.068129062652588,83.1529312133789
163,relu,"[0, 2, 8, 11, 12, 13, 15, 16, 18, 19, 21, 22]",65.87784576416016,2.050891876220703,65.87784576416016
164,relu,"[0, 3, 5, 6, 9, 12, 14, 15, 18, 19, 20, 23]",52.47005844116211,2.238327741622925,52.47005844116211
165,relu,"[0, 2, 3, 4, 5, 6, 8, 12, 16, 17, 21, 22]",112.774658203125,2.9018046855926514,112.774658203125
166,relu,"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",122.02218627929688,4.199816703796387,122.02218627929688
167,relu,"[0, 1, 3, 5, 9, 14, 15, 16, 18, 19, 21, 22]",72.43388366699219,2.0230472087860107,72.43388366699219
