,Activation,Channels,Loss,Mae,Mse
240,relu,[11 19  9 18  4 14  7 16  6  8 15  1  2 12 21],102.39662170410156,102.39662170410156,2.9296882152557373
241,relu,[22 12 23 20 21 10  9  6 13  0 14 19 15 11  4],108.33980560302734,108.33980560302734,2.717374563217163
242,relu,[ 6  8  2  0 17 15  9 14  5 10 20 23 21  3 12],176.11329650878906,176.11329650878906,2.7998783588409424
243,relu,[17  4 14 22 12  3 19 23 13 21  6  0 10  9  8],102.88105773925781,102.88105773925781,2.742967367172241
244,relu,[13 14  2 23 17 15 20  0  1 16  6 18  9  8 21],234.34474182128906,234.34474182128906,5.36025857925415
245,relu,[ 1  0  2 22 12 20  9  6 14 10 19 16 15 13 18],94.18424224853516,94.18424224853516,3.8838729858398438
246,relu,[20 19 22 14 18  8 21 10  6  7  5 15 12  0 16],43232.95703125,43232.95703125,180.72677612304688
247,relu,[ 9 23 16  4 14 20  5 17  1  8 12 19  0  6 13],264.6236572265625,264.6236572265625,4.815176010131836
248,relu,[ 6  4 16 20  8 15  5  3 17 11  9 19  1  0  2],183.57501220703125,183.57501220703125,3.3676962852478027
249,relu,[12 23  9 15 13  2  3  6 19 11 21 20  4 22 14],193.85690307617188,193.85690307617188,6.1456780433654785
250,relu,[ 7 12  2  8 17 19 15  0  3 13  9  4 23  5 14  6 18 21],101.34864044189453,101.34864044189453,3.0728628635406494
251,relu,[ 1  0 18  9 20 15  7  4 17  2 13 22 14  6  8 11 10  5],115.25135040283203,115.25135040283203,3.222569704055786
252,relu,[ 3 12  0 17  7 15  9 23 20 14 13  1  8 22 19  5 18  4],100.6224594116211,100.6224594116211,2.6850976943969727
253,relu,[19 15 17  0  8  5 10 23  7 18 20 13  2 21  6  9 16 14],116.16905212402344,116.16905212402344,2.4203248023986816
254,relu,[ 8 23 19 16 17  1 11  5 13 20 10  9 12 18  2 21 22 14],107.69656372070312,107.69656372070312,3.2963223457336426
255,relu,[20 19 15  1  8  3 23  2 22 10 18  5  9  0  7  4 14 13],125.65591430664062,125.65591430664062,2.9358444213867188
256,relu,[21  2  7 22 13  8  5 20 15  4 23 17 12 11 16 14  6 18],206.44383239746094,206.44383239746094,3.9902164936065674
257,relu,[ 6 23 18  2  5 16 19  8  9  3 21 22  0 12 10 15  7 20],113.3779067993164,113.3779067993164,3.67525315284729
258,relu,[10  9 21  0  8 18 13 19  1  7  2  3 23 22 17 12 20 14],114.31179809570312,114.31179809570312,4.176939487457275
259,relu,[ 7 16 14 20 18 22 19 21  0 13 15  8  1 10  2 11 23 12],93.323974609375,93.323974609375,3.038918972015381
260,relu,[ 9 12 11 13  8 20  3  4 15  0 17 19 22 21 23  7 10 18],95.3407974243164,95.3407974243164,1.8575929403305054
261,relu,[ 0  5 15  7 12 22  8  1 17 23  6  4 10 13 20  9 21  2],211.04774475097656,211.04774475097656,3.327873945236206
262,relu,[ 4 18  9  1 13 15 19 11  0  2 17 23  3  8 16 22 14 20],116.44669342041016,116.44669342041016,3.403240203857422
263,relu,[11 18  4 15  8 13  6  3 21 19 14 17  7 16  9 12  0 22],94.02528381347656,94.02527618408203,2.0076634883880615
264,relu,[22 19 21 17  9 14  4 15 12  5  0  7  1 20  3  6 18 11],117.66437530517578,117.66437530517578,3.9150960445404053
265,relu,[21 11 23 10  2  1  7  4 18  5 14 22  6 12  9  3 13 16],110.28687286376953,110.28687286376953,3.1700313091278076
266,relu,[15 22 23  3  5 11  4 20  6 10 13 19  7 18  1 16 21  9],173.7117462158203,173.7117462158203,4.235344409942627
267,relu,[ 4  8 16 19  1  0  9 15 17 22  5 11 21 12 18  2 20  3],85.11798858642578,85.11798858642578,3.785065174102783
268,relu,[ 6  7 18 12  8 20 19  9 21 15 23  5 10  2  4  1 13 16],92.50920104980469,92.50920104980469,3.0806360244750977
269,relu,[12 17 11 21 10 14  5  0 13 15 16 22 18 23  9  3  8 19],114.34170532226562,114.34170532226562,2.107785224914551
270,relu,[ 6  2  1 21  4 11 20 18 10  5 13 19  7 17  3 12  0 23],115.73196411132812,115.73196411132812,3.740969181060791
271,relu,[15  5 21 12 11 23 18  3  8  6 17  9 20  1 19  7 22 10],110.28916931152344,110.28916931152344,2.8947603702545166
272,relu,[20  4 18 23 15 19 10  3  6 12 16 13 17 21 22  8  2  0],105.92609405517578,105.92609405517578,2.7440052032470703
273,relu,[ 5 21 13 11 22  3  2 23 17  0 10  1  7 14  9 20 18 16],106.1535415649414,106.1535415649414,2.2786104679107666
274,relu,[23  9 19 14  1 10 16 15 21 11  7  0  8  3 13 17 12 22],109.3404312133789,109.3404312133789,4.306507110595703
275,relu,[21 18 11 19 20 22 23  7  1  5  4 12  2  3 17  0 13  8],120.64246368408203,120.64246368408203,4.406702995300293
276,relu,[22  5  1 12 11 13 21  7 16  8  2 23  6  4 10  9 18 19],100.94036865234375,100.94036865234375,3.319185495376587
277,relu,[21  2  8 13 18 20 14  9 15 10 23  5 19 11  1  6 16 17],349.3046875,349.3046875,6.171785354614258
278,relu,[15 20 11 23 21 16  9 17 10 19 18  7  8  6 13  3 22  4],100.33570098876953,100.33570098876953,1.6567245721817017
279,relu,[22  1  0  2  5 15  3  9 21 11 16  6  4 14  8 13 10 23],119.14401245117188,119.14401245117188,3.1349151134490967
280,relu,[23 17 10 16 12  6 18 19  8 13  0 21 11  7 14  1 15 22],103.9471206665039,103.9471206665039,1.7828242778778076
